Id,Response
22616,8
22617,8
22620,8
22623,5
22625,7
22629,7
22630,8
22631,1
22634,5
22635,5
22636,7
22638,8
22647,8
22653,3
22655,6
22663,7
22666,6
22683,7
22684,4
22686,5
22696,4
22698,8
22703,1
22705,6
22709,2
22719,5
22731,6
22734,5
22738,5
22741,3
22742,2
22744,4
22750,8
22753,5
22756,5
22760,8
22765,6
22766,8
22770,8
22771,4
22781,8
22788,3
22789,8
22793,3
22795,1
22802,8
22803,8
22805,8
22806,5
22815,8
22819,8
22822,2
22831,4
22832,5
22835,8
22836,5
22837,8
22842,8
22850,8
22852,7
22855,8
22859,5
22862,1
22863,7
22869,8
22871,8
22879,6
22882,8
22885,5
22889,8
22890,8
22891,5
22894,8
22902,8
22903,5
22907,8
22913,3
22917,8
22919,4
22920,4
22921,8
22927,5
22929,7
22931,3
22934,8
22941,8
22947,7
22956,6
22959,8
22960,7
22964,4
22965,8
22970,8
22973,8
22975,3
22979,1
22981,3
22990,8
22991,5
23003,3
23008,8
23022,8
23024,7
23026,6
23035,6
23041,4
23047,7
23048,7
23060,7
23064,3
23067,5
23073,2
23087,8
23093,8
23100,5
23101,3
23105,2
23108,8
23111,6
23112,8
23115,3
23118,2
23119,5
23120,7
23121,4
23126,6
23129,7
23131,3
23133,6
23135,5
23139,2
23140,8
23141,4
23142,4
23148,8
23149,4
23152,6
23154,6
23156,3
23159,8
23160,2
23164,4
23178,5
23183,5
23184,5
23186,4
23189,4
23191,4
23193,8
23194,6
23196,6
23209,3
23210,8
23211,4
23212,8
23213,3
23216,8
23222,3
23224,5
23226,3
23229,4
23234,5
23239,8
23247,5
23252,8
23259,5
23261,7
23267,6
23270,6
23278,8
23279,6
23280,8
23285,1
23294,8
23301,8
23306,6
23317,4
23319,3
23323,5
23327,3
23329,7
23330,8
23335,6
23365,6
23366,5
23372,5
23376,8
23378,2
23381,8
23383,6
23387,4
23391,5
23397,5
23403,7
23404,5
23405,5
23411,4
23412,3
23414,8
23424,8
23429,7
23436,8
23438,4
23439,8
23448,8
23455,8
23460,7
23462,5
23463,2
23471,7
23473,4
23475,7
23481,8
23482,6
23488,7
23489,7
23494,8
23495,3
23504,4
23509,5
23514,7
23516,6
23517,7
23522,8
23523,6
23528,5
23529,5
23537,6
23548,3
23549,8
23551,6
23557,6
23558,8
23560,8
23565,4
23566,3
23571,4
23572,5
23574,5
23581,3
23583,7
23585,6
23588,1
23595,1
23597,1
23601,4
23605,1
23606,5
23607,4
23608,6
23610,7
23612,8
23614,6
23616,8
23624,2
23628,2
23634,5
23635,8
23639,3
23640,8
23643,1
23644,8
23649,6
23654,3
23663,4
23669,8
23679,2
23680,4
23681,4
23683,3
23684,3
23687,1
23688,3
23690,4
23695,8
23696,8
23698,6
23702,3
23703,5
23704,1
23716,6
23717,6
23724,8
23728,8
23738,5
23745,8
23746,8
23754,3
23755,8
23758,6
23761,8
23768,7
23769,6
23775,8
23781,4
23783,3
23788,6
23789,5
23794,8
23797,6
23805,8
23806,5
23816,1
23822,8
23826,8
23840,2
23848,3
23850,6
23851,1
23852,5
23859,3
23878,6
23888,6
23897,8
23901,6
23905,1
23909,7
23913,6
23915,3
23919,8
23923,5
23926,8
23930,8
23935,4
23937,6
23938,3
23939,7
23944,8
23945,4
23946,8
23948,6
23953,1
23955,5
23957,4
23961,3
23965,7
23967,3
23969,4
23972,8
23973,8
23980,8
23982,8
23983,6
23984,5
23986,8
24003,8
24006,6
24010,3
24011,8
24014,4
24019,8
24028,3
24033,1
24035,4
24041,8
24042,3
24043,8
24045,7
24048,8
24050,8
24057,5
24062,8
24065,2
24066,8
24067,8
24072,8
24076,7
24083,4
24085,8
24089,6
24090,8
24092,8
24096,6
24100,6
24103,5
24121,5
24125,7
24129,5
24145,6
24149,2
24159,4
24160,6
24161,8
24164,6
24165,8
24175,8
24180,8
24183,7
24184,8
24187,5
24190,5
24191,7
24198,6
24199,8
24200,8
24204,5
24205,7
24207,4
24208,3
24212,7
24213,6
24214,3
24219,5
24221,8
24222,5
24223,7
24225,6
24231,4
24237,6
24239,8
24241,5
24248,1
24249,8
24253,5
24257,8
24259,8
24262,7
24263,4
24265,7
24284,1
24286,5
24290,8
24293,6
24294,7
24296,3
24298,3
24299,8
24310,8
24314,4
24316,8
24320,8
24322,4
24328,7
24329,5
24330,8
24333,3
24334,2
24335,2
24336,2
24340,4
24344,2
24345,6
24347,2
24357,8
24359,8
24360,8
24361,6
24362,2
24368,3
24370,4
24374,2
24377,8
24380,2
24383,8
24387,4
24390,8
24391,1
24392,3
24394,1
24404,8
24406,8
24409,4
24411,5
24414,5
24416,6
24420,5
24427,5
24431,8
24432,7
24435,8
24436,3
24437,5
24441,8
24448,8
24450,3
24452,7
24458,7
24461,6
24462,4
24468,5
24472,1
24476,5
24477,5
24484,5
24486,8
24488,6
24490,5
24491,3
24493,7
24500,2
24502,4
24504,8
24512,8
24518,4
24520,7
24529,5
24531,4
24532,8
24535,4
24538,1
24541,6
24544,3
24549,8
24550,2
24560,6
24561,8
24575,5
24576,3
24580,5
24581,4
24587,7
24590,5
24593,8
24595,8
24602,6
24604,7
24607,8
24613,8
24614,8
24620,5
24627,8
24631,8
24638,5
24639,7
24642,8
24643,2
24653,3
24670,8
24673,8
24678,5
24681,1
24682,2
24697,4
24698,8
24702,4
24703,5
24706,8
24707,6
24709,8
24715,6
24719,7
24726,5
24728,1
24729,3
24734,2
24736,3
24737,7
24744,8
24753,8
24754,1
24755,8
24757,8
24764,6
24765,7
24766,4
24767,8
24775,7
24776,7
24782,1
24785,7
24786,8
24787,6
24791,7
24793,8
24801,6
24808,7
24813,4
24817,8
24825,5
24826,7
24830,8
24837,6
24841,3
24849,1
24850,8
24853,6
24857,5
24858,7
24859,5
24860,7
24862,6
24864,4
24867,6
24869,8
24875,7
24876,8
24879,3
24882,8
24883,6
24896,6
24899,8
24901,8
24902,3
24906,7
24909,7
24912,5
24914,8
24916,6
24926,2
24929,7
24930,1
24937,8
24939,5
24940,6
24962,8
24971,2
24974,7
24976,8
24981,8
24988,6
24993,4
24995,8
24996,5
25012,8
25021,8
25031,4
25033,8
25036,8
25037,8
25042,8
25046,2
25047,8
25055,8
25060,3
25063,8
25071,5
25078,8
25082,5
25090,8
25092,5
25093,3
25094,5
25097,4
25099,8
25101,4
25102,3
25103,6
25110,5
25119,8
25120,5
25124,8
25125,5
25127,1
25128,8
25131,2
25136,4
25146,8
25156,8
25163,3
25165,8
25166,3
25172,5
25175,8
25178,7
25180,5
25184,3
25185,8
25194,8
25195,2
25197,7
25200,5
25202,7
25203,4
25207,2
25209,8
25211,8
25216,6
25217,8
25218,8
25219,8
25220,5
25221,3
25228,4
25231,5
25232,8
25242,5
25246,7
25247,4
25256,8
25260,8
25261,1
25262,8
25265,4
25268,8
25269,3
25279,6
25283,7
25286,5
25291,4
25293,5
25307,6
25311,6
25314,3
25316,6
25325,5
25341,7
25343,7
25347,8
25358,7
25360,1
25373,8
25375,7
25393,5
25395,6
25398,4
25405,8
25411,3
25416,8
25418,1
25427,5
25429,5
25433,8
25435,8
25436,7
25437,5
25441,2
25442,4
25448,8
25449,4
25450,8
25451,8
25454,8
25471,6
25491,8
25493,7
25494,8
25496,5
25498,8
25501,7
25502,3
25508,5
25509,2
25512,8
25515,8
25517,8
25525,8
25526,7
25536,8
25540,8
25542,7
25549,7
25551,3
25555,7
25559,5
25563,5
25564,5
25566,8
25568,5
25576,5
25581,8
25586,8
25591,8
25593,3
25598,8
25606,6
25608,8
25609,4
25613,4
25616,8
25620,8
25627,4
25632,5
25635,7
25642,1
25646,5
25647,4
25653,8
25658,2
25661,6
25665,3
25677,8
25680,6
25681,8
25682,8
25684,8
25686,8
25694,5
25697,8
25700,3
25703,8
25704,5
25707,7
25710,5
25715,8
25717,8
25724,8
25726,8
25733,8
25741,8
25742,8
25744,7
25747,5
25757,4
25760,8
25762,5
25765,7
25770,8
25775,8
25777,8
25783,6
25786,8
25789,3
25801,8
25803,1
25804,5
25805,7
25808,1
25812,5
25814,8
25817,1
25820,7
25825,7
25827,4
25831,8
25835,7
25836,8
25838,8
25852,5
25857,8
25866,5
25867,5
25869,5
25873,2
25874,8
25876,6
25877,1
25884,8
25886,7
25888,8
25889,8
25892,2
25893,7
25894,7
25899,7
25913,8
25915,8
25916,5
25919,5
25921,7
25924,3
25926,6
25931,8
25944,5
25945,7
25950,8
25951,8
25956,8
25963,8
25969,8
25974,8
25976,6
25980,7
25984,4
25985,8
25986,8
25997,8
25999,2
26001,8
26011,8
26018,8
26019,2
26027,8
26031,6
26037,1
26038,6
26039,7
26043,4
26044,6
26046,8
26049,8
26056,8
26060,8
26063,7
26065,3
26069,8
26073,5
26078,1
26082,1
26087,5
26094,8
26095,8
26096,6
26097,2
26102,6
26114,8
26117,4
26118,8
26124,1
26131,8
26137,7
26143,4
26150,8
26167,6
26169,5
26171,1
26178,6
26179,7
26183,6
26187,8
26189,6
26193,2
26196,8
26201,8
26204,2
26206,7
26214,8
26216,7
26221,8
26227,6
26236,5
26240,7
26241,8
26258,8
26267,5
26270,7
26274,4
26280,7
26284,3
26299,5
26307,6
26310,8
26313,8
26314,8
26316,7
26322,6
26326,1
26327,7
26329,5
26330,7
26331,6
26337,5
26344,1
26346,3
26354,8
26356,7
26389,4
26403,1
26405,8
26415,1
26421,6
26427,8
26428,8
26434,8
26435,6
26442,2
26445,6
26447,8
26449,5
26451,5
26454,4
26462,8
26465,8
26469,3
26476,6
26479,8
26480,4
26495,8
26497,1
26498,8
26503,8
26509,7
26512,6
26518,8
26519,4
26521,5
26524,7
26527,4
26535,4
26539,8
26542,5
26549,2
26554,3
26559,8
26561,6
26562,5
26567,7
26570,1
26584,8
26588,6
26593,6
26596,3
26597,7
26598,7
26599,8
26609,3
26611,6
26617,8
26618,5
26621,6
26626,8
26628,4
26631,5
26640,4
26642,5
26644,3
26649,8
26656,8
26664,1
26673,8
26685,5
26687,8
26689,7
26690,7
26698,6
26699,8
26701,8
26711,1
26720,1
26724,7
26726,5
26727,5
26732,4
26734,3
26735,8
26738,1
26739,8
26740,7
26749,4
26757,8
26759,4
26766,6
26768,5
26769,5
26770,6
26776,8
26782,6
26786,7
26788,6
26791,1
26792,6
26793,6
26796,8
26798,6
26817,3
26818,8
26821,7
26824,3
26832,1
26833,2
26848,3
26853,4
26854,3
26859,8
26861,3
26865,4
26866,5
26868,6
26873,8
26876,8
26882,8
26884,8
26890,7
26891,2
26893,8
26894,7
26896,5
26904,6
26908,5
26909,2
26910,5
26919,8
26929,8
26931,5
26933,8
26936,8
26937,6
26938,6
26940,3
26942,8
26943,3
26946,7
26948,6
26950,6
26964,4
26965,8
26966,8
26968,8
26969,2
26977,7
26980,8
26982,8
26985,1
26991,8
26992,7
26996,3
27004,4
27005,1
27009,8
27014,5
27015,5
27022,5
27024,8
27033,3
27040,2
27041,2
27042,4
27044,3
27051,6
27054,4
27056,2
27060,1
27062,7
27067,6
27069,7
27072,8
27082,8
27083,8
27088,6
27089,8
27096,3
27102,7
27105,3
27107,8
27111,7
27114,2
27125,7
27132,3
27135,2
27136,5
27139,8
27146,8
27147,3
27148,6
27161,5
27163,6
27164,7
27166,8
27174,8
27176,7
27181,6
27183,2
27191,5
27202,2
27203,8
27205,3
27206,5
27209,1
27210,8
27212,8
27214,4
27223,8
27225,7
27227,5
27229,8
27233,4
27234,8
27235,7
27236,6
27237,7
27240,6
27241,4
27248,7
27261,7
27266,6
27276,8
27281,8
27282,1
27288,1
27289,3
27290,3
27292,5
27294,5
27301,5
27310,8
27312,3
27318,5
27319,2
27341,4
27356,7
27358,6
27361,8
27369,4
27372,8
27374,6
27378,5
27379,5
27383,4
27388,8
27395,8
27406,7
27408,8
27409,6
27413,4
27416,5
27430,5
27431,6
27435,7
27444,4
27468,6
27475,8
27477,5
27487,6
27489,5
27494,8
27499,6
27501,7
27504,6
27506,5
27507,8
27508,1
27511,4
27515,5
27519,8
27520,8
27527,7
27528,3
27535,1
27536,3
27543,6
27546,8
27548,5
27551,6
27553,5
27561,8
27563,4
27565,8
27566,2
27567,8
27573,7
27575,8
27576,5
27577,6
27583,7
27587,3
27589,5
27592,8
27597,7
27599,6
27600,7
27602,5
27605,5
27606,4
27621,8
27624,5
27625,7
27630,8
27631,1
27633,5
27634,6
27639,5
27640,6
27645,5
27646,4
27647,6
27649,5
27660,6
27664,7
27666,8
27667,8
27669,6
27671,8
27673,7
27681,8
27684,8
27685,6
27686,6
27688,3
27701,6
27704,7
27712,7
27713,3
27716,8
27719,7
27720,4
27724,5
27730,3
27733,1
27734,6
27738,7
27739,8
27742,7
27759,8
27768,8
27771,5
27772,8
27773,3
27780,3
27788,8
27793,6
27795,3
27796,8
27799,8
27802,5
27809,4
27816,8
27817,8
27826,7
27827,6
27833,6
27835,8
27839,1
27846,8
27847,7
27851,8
27854,6
27855,4
27856,1
27859,8
27861,7
27864,5
27877,8
27885,3
27889,3
27890,7
27893,8
27901,2
27904,6
27906,7
27908,4
27909,8
27915,4
27921,8
27923,5
27927,7
27934,8
27936,8
27937,8
27938,8
27939,6
27941,5
27942,3
27953,6
27955,6
27960,6
27962,6
27963,3
27965,8
27968,7
27969,4
27977,3
27979,4
27980,8
27990,8
27994,2
28001,7
28003,8
28006,4
28009,7
28021,8
28025,5
28030,5
28031,3
28037,7
28038,8
28041,4
28043,8
28049,8
28055,8
28056,8
28075,6
28082,8
28085,1
28086,8
28091,8
28097,7
28098,4
28103,8
28112,2
28113,7
28121,7
28123,8
28124,8
28126,4
28127,8
28128,3
28130,8
28135,8
28136,6
28138,8
28144,5
28145,3
28150,8
28151,5
28152,6
28162,8
28164,6
28165,5
28173,8
28181,5
28189,6
28190,3
28193,5
28197,5
28201,8
28204,3
28222,8
28237,5
28239,4
28242,7
28247,3
28251,7
28259,8
28268,7
28271,1
28272,8
28280,5
28282,7
28285,8
28286,8
28288,2
28289,8
28297,5
28310,5
28311,3
28314,7
28315,7
28325,7
28328,8
28331,8
28337,8
28343,7
28346,8
28350,8
28355,6
28358,8
28362,3
28363,8
28365,8
28369,4
28373,5
28378,6
28381,8
28389,6
28391,6
28401,1
28405,4
28408,8
28420,5
28423,5
28425,4
28429,6
28432,3
28435,5
28437,6
28443,8
28444,2
28454,1
28459,1
28464,6
28470,5
28475,3
28484,8
28485,1
28491,5
28496,1
28499,7
28501,3
28502,4
28506,5
28510,4
28511,5
28513,8
28521,8
28533,6
28535,6
28537,8
28538,6
28540,3
28541,5
28546,2
28551,5
28559,5
28570,6
28571,4
28572,2
28573,8
28575,5
28585,5
28595,2
28600,4
28611,5
28614,6
28615,5
28617,8
28618,7
28629,5
28632,1
28633,8
28636,2
28638,6
28642,7
28647,6
28654,4
28657,4
28658,5
28659,8
28660,4
28661,5
28663,8
28665,4
28667,8
28669,8
28673,6
28687,2
28688,6
28689,3
28692,7
28701,6
28703,4
28705,6
28707,8
28709,3
28716,1
28724,7
28728,3
28729,1
28730,6
28736,8
28741,5
28743,8
28746,2
28752,3
28759,8
28761,8
28762,4
28763,3
28765,6
28768,6
28769,1
28771,1
28785,8
28786,5
28790,8
28791,6
28796,3
28797,6
28807,2
28808,4
28813,7
28815,6
28821,7
28822,8
28824,8
28827,8
28835,8
28837,6
28841,6
28845,6
28857,8
28864,4
28866,5
28867,7
28870,8
28880,4
28889,3
28897,4
28902,6
28903,2
28906,8
28907,8
28908,7
28910,8
28921,3
28923,7
28928,2
28929,5
28954,8
28961,8
28964,5
28968,7
28974,8
28977,8
28979,8
28987,3
28989,6
28994,1
28996,4
28999,4
29004,6
29007,7
29008,5
29014,8
29016,5
29019,5
29024,7
29028,7
29034,1
29039,7
29040,7
29045,2
29054,7
29056,8
29068,6
29071,8
29075,1
29076,4
29080,1
29094,8
29096,7
29097,8
29099,4
29100,6
29106,5
29111,7
29123,2
29124,7
29125,3
29126,8
29127,7
29131,5
29136,7
29138,7
29143,8
29145,1
29146,4
29147,5
29148,5
29152,7
29153,5
29155,4
29160,8
29163,3
29165,1
29166,2
29167,4
29168,8
29169,3
29171,8
29176,5
29185,5
29188,8
29190,3
29193,5
29194,4
29196,7
29198,5
29214,1
29215,5
29217,8
29221,8
29223,1
29232,8
29233,6
29234,7
29235,8
29238,4
29241,6
29243,3
29255,6
29261,1
29263,3
29264,4
29265,1
29268,7
29269,6
29276,4
29281,2
29285,7
29287,6
29288,4
29293,8
29298,8
29301,6
29310,8
29311,7
29314,5
29316,8
29331,1
29335,3
29336,8
29342,3
29344,6
29345,3
29349,2
29352,6
29356,5
29361,5
29369,3
29374,8
29381,8
29382,3
29383,8
29392,5
29395,3
29396,5
29398,8
29400,7
29403,8
29410,5
29412,6
29415,8
29421,4
29426,5
29429,5
29430,4
29435,8
29441,4
29444,5
29455,6
29456,1
29457,7
29458,8
29459,8
29463,8
29471,5
29474,7
29477,6
29485,8
29491,3
29494,6
29495,8
29498,6
29499,8
29504,5
29510,6
29512,6
29519,8
29522,1
29528,6
29529,8
29532,8
29538,8
29539,1
29541,2
29550,3
29558,6
29566,8
29567,5
29572,4
29577,6
29578,5
29579,6
29586,3
29587,4
29598,3
29606,2
29608,5
29610,7
29611,8
29613,6
29615,3
29621,8
29623,7
29629,1
29630,8
29631,8
29635,4
29639,8
29642,5
29650,6
29653,8
29654,4
29656,8
29664,8
29667,1
29673,8
29674,6
29686,4
29690,4
29692,7
29700,6
29711,1
29712,7
29715,3
29716,4
29720,5
29727,8
29729,8
29742,4
29744,8
29747,3
29748,5
29749,5
29752,1
29757,6
29765,7
29768,6
29777,8
29779,8
29794,6
29796,6
29803,8
29810,4
29811,4
29813,5
29821,6
29824,6
29830,8
29832,6
29834,8
29837,5
29843,5
29844,7
29848,6
29851,3
29854,5
29859,3
29860,3
29861,2
29864,4
29868,8
29870,8
29872,4
29874,8
29875,8
29876,5
29881,8
29886,8
29891,6
29892,8
29894,4
29902,6
29904,8
29906,6
29913,5
29914,5
29915,4
29919,1
29925,4
29934,6
29936,8
29938,3
29939,5
29943,5
29945,6
29947,2
29951,7
29952,5
29956,2
29960,5
29962,4
29969,5
29971,8
29981,6
29982,8
29983,5
29986,8
29987,4
29991,2
29993,8
29996,4
30000,1
30002,3
30003,2
30010,8
30015,1
30017,4
30021,4
30025,8
30030,5
30032,5
30035,8
30038,5
30041,6
30042,3
30045,8
30053,1
30055,3
30057,1
30059,5
30061,8
30062,8
30063,8
30067,5
30071,4
30072,6
30075,7
30076,2
30077,3
30081,8
30087,7
30090,6
30093,4
30094,8
30096,8
30097,1
30106,7
30108,4
30116,4
30117,1
30121,5
30124,8
30125,5
30140,7
30141,6
30142,5
30146,7
30152,4
30153,3
30154,6
30155,4
30157,4
30159,4
30163,1
30164,8
30167,5
30168,8
30169,6
30170,8
30171,2
30179,7
30181,8
30182,8
30183,8
30187,7
30189,8
30192,8
30198,7
30202,8
30203,5
30205,8
30207,3
30209,7
30213,3
30217,5
30223,8
30224,4
30231,5
30234,5
30236,3
30239,7
30240,7
30247,3
30252,8
30254,7
30256,8
30267,8
30270,3
30277,1
30281,8
30284,8
30287,4
30290,8
30294,8
30295,8
30301,2
30304,8
30308,7
30309,8
30310,7
30313,7
30315,7
30316,5
30318,4
30320,4
30333,8
30335,5
30337,8
30340,8
30345,8
30346,4
30353,7
30358,1
30362,5
30365,8
30366,5
30372,8
30377,6
30386,8
30398,4
30408,6
30410,5
30411,5
30414,5
30420,8
30423,5
30425,7
30431,1
30436,5
30437,5
30442,6
30443,4
30444,4
30446,1
30447,4
30449,8
30451,6
30452,5
30455,7
30464,8
30475,8
30481,7
30490,7
30492,7
30497,8
30503,8
30504,2
30505,7
30506,8
30509,8
30512,8
30515,4
30516,7
30522,5
30526,6
30531,8
30536,2
30540,7
30542,8
30546,3
30550,5
30552,6
30555,8
30557,4
30558,3
30559,8
30564,6
30565,8
30578,5
30582,6
30585,5
30586,6
30595,3
30596,7
30598,8
30605,8
30606,8
30612,7
30613,8
30614,5
30620,8
30624,8
30630,8
30639,3
30640,7
30643,6
30651,3
30654,8
30657,8
30665,3
30666,4
30671,5
30678,3
30679,3
30689,5
30692,7
30698,6
30702,2
30703,5
30709,7
30721,5
30723,8
30724,3
30734,1
30742,7
30745,7
30751,8
30764,8
30765,7
30786,8
30788,5
30790,3
30791,8
30794,6
30803,7
30805,8
30811,5
30812,6
30815,5
30818,3
30823,2
30827,3
30829,5
30830,1
30835,2
30837,4
30838,5
30847,5
30851,5
30859,4
30861,8
30866,8
30867,8
30874,5
30875,3
30877,4
30879,7
30885,8
30886,8
30887,1
30890,4
30893,8
30903,4
30906,5
30909,5
30914,8
30917,5
30918,5
30920,1
30933,7
30934,4
30936,8
30938,7
30944,1
30946,7
30949,7
30950,8
30952,2
30958,5
30965,5
30967,8
30971,5
30973,7
30984,5
30985,5
30987,8
30997,2
31001,3
31004,4
31006,4
31007,5
31008,1
31009,6
31012,4
31014,8
31020,8
31029,8
31030,3
31031,4
31036,8
31039,8
31040,7
31044,1
31048,6
31050,4
31051,5
31059,1
31060,5
31065,3
31067,8
31070,8
31077,6
31082,8
31083,4
31089,8
31093,5
31096,4
31100,7
31103,6
31121,5
31135,8
31137,8
31139,5
31144,4
31147,4
31155,8
31158,5
31160,5
31161,3
31162,1
31168,8
31172,8
31174,6
31176,8
31180,2
31184,1
31185,7
31188,7
31193,2
31202,8
31207,8
31210,8
31212,8
31213,2
31217,8
31218,3
31223,7
31231,8
31238,8
31240,8
31249,4
31250,5
31255,8
31260,1
31261,5
31273,8
31276,6
31277,8
31284,7
31286,8
31290,4
31295,8
31300,7
31302,6
31303,8
31304,8
31306,8
31307,3
31308,4
31321,6
31323,5
31324,8
31326,5
31336,8
31337,8
31339,5
31342,5
31343,3
31344,6
31348,5
31349,8
31354,5
31356,8
31361,7
31362,2
31365,6
31371,5
31373,8
31375,8
31377,8
31379,7
31382,3
31384,2
31389,8
31390,5
31393,8
31398,3
31399,5
31407,8
31408,5
31412,7
31413,5
31416,8
31418,7
31419,5
31421,8
31426,7
31427,4
31433,4
31434,8
31441,7
31446,3
31451,8
31452,8
31453,8
31454,8
31456,8
31458,7
31461,8
31462,7
31464,7
31467,7
31468,5
31471,8
31474,1
31475,6
31477,8
31479,6
31492,5
31494,8
31499,6
31510,8
31512,6
31517,8
31520,5
31531,6
31532,5
31534,5
31535,3
31537,8
31540,1
31541,4
31542,5
31549,8
31555,7
31566,6
31567,5
31570,4
31576,6
31583,4
31589,2
31594,8
31597,5
31599,3
31601,7
31605,7
31608,5
31609,1
31616,5
31620,4
31622,5
31624,6
31627,8
31630,6
31632,2
31635,8
31639,4
31643,6
31655,7
31659,5
31661,3
31666,2
31669,7
31670,8
31674,1
31681,2
31686,4
31689,6
31690,6
31693,5
31696,8
31697,7
31699,8
31701,4
31704,7
31709,5
31712,5
31716,8
31719,7
31720,8
31721,3
31722,6
31727,2
31728,8
31730,3
31733,5
31748,7
31753,8
31759,5
31769,5
31772,8
31778,6
31782,8
31800,5
31804,8
31815,7
31818,4
31819,7
31821,2
31826,6
31831,8
31832,8
31835,8
31836,7
31838,1
31840,8
31841,5
31844,1
31861,3
31863,2
31864,6
31868,8
31871,8
31876,8
31877,5
31880,3
31881,8
31890,3
31892,8
31896,1
31897,6
31899,8
31905,7
31908,5
31912,4
31920,8
31921,4
31927,8
31928,6
31932,8
31933,7
31934,5
31938,2
31943,5
31947,8
31952,6
31959,8
31966,8
31980,8
31981,7
31990,8
31994,4
32010,8
32013,3
32014,8
32024,8
32026,5
32031,6
32033,6
32037,2
32040,4
32042,3
32046,8
32048,7
32058,8
32059,8
32071,8
32074,8
32077,7
32084,8
32085,7
32086,8
32100,6
32105,8
32106,7
32107,4
32108,5
32110,7
32116,8
32120,6
32130,5
32134,1
32143,3
32144,6
32151,8
32153,8
32158,7
32165,6
32167,3
32169,7
32173,8
32174,4
32175,7
32178,5
32179,6
32181,8
32183,8
32190,8
32197,4
32201,7
32207,8
32208,8
32215,8
32217,8
32227,8
32232,2
32238,7
32239,7
32241,7
32246,7
32247,8
32248,4
32250,8
32253,6
32259,1
32265,2
32270,5
32271,5
32286,8
32291,6
32300,5
32309,8
32311,8
32328,8
32330,7
32341,8
32343,5
32361,6
32362,8
32365,8
32368,8
32374,3
32376,8
32379,6
32382,8
32385,5
32393,3
32396,1
32403,4
32407,8
32408,7
32410,8
32412,6
32418,8
32423,6
32424,8
32431,5
32434,8
32435,5
32443,7
32445,8
32447,3
32453,8
32456,8
32457,6
32462,6
32463,7
32465,1
32467,8
32470,5
32472,5
32474,6
32479,1
32488,5
32489,6
32492,5
32493,4
32496,6
32513,4
32516,8
32517,8
32518,5
32519,5
32520,8
32526,3
32532,7
32536,3
32542,8
32546,3
32548,6
32552,8
32554,8
32557,8
32561,8
32564,4
32565,6
32568,8
32582,3
32593,6
32594,8
32598,5
32600,3
32601,8
32609,7
32611,8
32614,7
32615,8
32617,6
32621,8
32624,8
32630,8
32631,6
32633,5
32634,3
32635,3
32642,8
32646,8
32647,1
32654,8
32657,6
32660,8
32663,8
32684,8
32686,8
32687,5
32692,8
32693,3
32694,3
32701,8
32702,5
32710,6
32712,6
32721,7
32723,7
32726,8
32728,6
32734,8
32745,8
32747,6
32754,8
32771,3
32772,8
32777,8
32782,5
32793,6
32794,5
32798,8
32802,4
32804,8
32805,4
32809,8
32814,4
32815,6
32820,8
32831,6
32832,5
32838,1
32840,6
32847,8
32848,8
32855,6
32858,8
32862,3
32877,5
32880,5
32882,8
32899,7
32904,3
32905,8
32917,1
32921,7
32923,8
32931,5
32933,3
32937,7
32939,8
32940,4
32948,8
32955,8
32958,3
32964,8
32966,5
32967,3
32972,7
32977,4
32981,6
32989,8
32990,4
32994,5
32995,4
33000,6
33007,8
33011,8
33012,8
33014,7
33020,6
33023,1
33034,4
33038,6
33042,8
33044,1
33047,4
33048,8
33055,1
33056,6
33062,8
33065,3
33068,8
33071,2
33075,4
33077,6
33084,5
33087,1
33112,4
33117,8
33119,8
33120,1
33129,8
33131,7
33139,4
33141,8
33148,7
33153,6
33164,4
33166,8
33167,1
33171,8
33180,6
33182,8
33185,1
33189,7
33191,6
33199,3
33203,2
33204,5
33209,4
33210,2
33211,6
33217,8
33231,8
33234,6
33236,8
33242,5
33246,8
33251,8
33253,4
33256,3
33258,2
33265,5
33268,5
33272,8
33273,4
33282,5
33285,3
33293,7
33298,8
33302,5
33303,8
33307,6
33314,7
33321,4
33336,4
33339,2
33342,7
33345,8
33354,4
33355,4
33364,5
33366,4
33372,5
33373,8
33374,8
33379,8
33393,5
33395,8
33402,8
33408,8
33409,6
33413,4
33414,7
33419,7
33425,7
33426,4
33430,8
33431,5
33445,8
33454,8
33456,1
33462,8
33465,5
33472,5
33476,8
33477,1
33479,7
33486,7
33487,5
33488,5
33491,8
33497,1
33501,8
33503,8
33506,6
33508,5
33512,8
33517,1
33518,7
33522,8
33523,5
33525,5
33526,6
33529,7
33541,8
33543,8
33549,7
33552,1
33560,1
33566,8
33567,6
33568,5
33569,4
33574,5
33585,7
33588,1
33589,1
33592,6
33594,7
33605,3
33606,8
33615,8
33620,6
33623,5
33629,8
33632,8
33635,5
33637,2
33639,3
33644,8
33646,2
33649,5
33654,1
33655,7
33659,8
33660,4
33661,7
33665,6
33668,8
33683,6
33684,6
33692,3
33696,8
33699,4
33701,8
33702,8
33707,5
33717,3
33724,5
33729,8
33739,6
33741,3
33747,3
33749,5
33751,7
33768,8
33771,6
33780,8
33785,8
33789,8
33793,8
33795,4
33802,6
33804,3
33809,6
33811,1
33815,8
33816,8
33821,7
33824,5
33826,3
33834,7
33835,3
33837,8
33838,6
33841,8
33842,7
33847,8
33849,5
33850,8
33851,6
33853,8
33862,5
33864,4
33867,3
33868,5
33870,8
33874,1
33877,1
33887,7
33889,8
